"GeneID"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"Carf"	0.210948892154032	2.92402403526767	0.787481597669497	0.374865075821867	1
"Gm12854"	-0.522936611553816	-0.122216040933637	0.78712230655441	0.374972697440353	1
"9230104M06Rik"	-0.409398643277862	0.50846712778843	0.786837653440414	0.375059065396047	1
"Max"	-0.14856352600516	4.72640208182411	0.786352223470645	0.37520641642457	1
"Nrip2"	-0.168915100334153	3.84604717986915	0.785805289093961	0.375372534327963	1
"Ccnl1"	0.143408272505444	6.43297721339533	0.785353170396382	0.375509932257654	1
"Ranbp17"	-0.379606915902004	0.726002423154953	0.785204828711367	0.375555028371753	1
"Gm30003"	-1.14233709069364	-1.49346825276328	0.785157929070307	0.375569287521338	1
"2610044O15Rik8"	0.212972783344728	2.88588378754485	0.784613335220871	0.375734918998965	1
"AC129931.1"	-1.14123503898315	-1.49193453450389	0.784027954958383	0.375913069592093	1
"Gm14830"	-1.14114818591214	-1.49333509527152	0.783668335353013	0.3760225725896	1
"Ogdhl"	-1.14079428963998	-1.49197357575449	0.783512732982611	0.376069966895645	1
"BC043934"	-1.14079428963998	-1.49197357575449	0.783512732982611	0.376069966895645	1
"Gins2"	-0.157622470245277	4.24383721422584	0.78332948255756	0.376125793176711	1
"Gzmk"	-0.616704365956728	-0.495709465795425	0.783324054805724	0.376127446890412	1
"Snx33"	0.148459661579016	4.70849084347002	0.78269151371909	0.376320237913525	1
"Gm7902"	0.82626360821183	-1.03940051437789	0.782466542206532	0.376388840047162	1
"Hap1"	0.28360998067587	1.76888145960676	0.782272135023582	0.376448136146716	1
"Hnrnpul2"	0.144005158960903	6.71546554099552	0.78218848580436	0.376473654020824	1
"Spata9"	-0.34913721221412	0.989673657594941	0.782157734661784	0.376483035518077	1
"Tyw1"	-0.155918005267032	4.31328082670561	0.781911457479212	0.376558181127955	1
"Cmc1"	-0.146440269396571	4.84375113717693	0.781581122849403	0.376659007981942	1
"Uba2"	0.146773160974696	4.8068784557581	0.78145530921223	0.376697419609908	1
"CT025642.1"	-0.198103684358541	3.15292004735184	0.781360358019303	0.376726412403447	1
"Mast4"	0.227783451667345	2.62922774100196	0.781161681000259	0.37678708742741	1
"Trim12a"	0.153759286311323	4.41417550921363	0.780928604121735	0.376859975701255	1
"Rfwd2"	0.142255335636497	5.3659359049633	0.780728831791589	0.376919325132716	1
"AC138284.4"	0.540073136212853	-0.216378733085693	0.780402068369726	0.377019196320771	1
"D630036H23Rik"	0.652320767153243	-0.610898558133987	0.780210708245575	0.37707770045513	1
"Gm17041"	1.46664875918485	3.04754027748487	0.985118381868333	0.377119452252445	1
"Dgkz"	0.141628036283255	5.62093153731537	0.779338830174583	0.377344419684554	1
"Neurl4"	0.141522640835901	5.70006141122554	0.779335527139339	0.377345430632199	1
"Mxd4"	0.142287086537752	6.2287117438017	0.779241019743463	0.377374357772426	1
"Rnmt"	0.162248320912358	4.04929046104302	0.77923589444812	0.377375926629209	1
"Itk"	0.485077871240657	0.0408653589529162	0.779134746817572	0.377406889873802	1
"Micall2"	-0.282305510901601	1.77945403096827	0.778708726486062	0.377537342188178	1
"Efcab7"	0.443904506411681	0.264373744466791	0.778364992798177	0.377642643663255	1
"Cyp4f39"	0.823340154932769	-1.03705870092988	0.777759734758013	0.377829386882046	1
"Nipa2"	0.146928377996774	4.76617426821043	0.7764688903941	0.378224251241929	1
"Gm9828"	-0.141922580341244	5.34551253248111	0.776443103264901	0.378232169841249	1
"Pate2"	-1.13529584992252	-1.49268152028804	0.776345492562002	0.378262145826475	1
"Tnik"	-0.315762880242157	1.35305535071471	0.775323387839312	0.378576232618569	1
"4930486F22Rik"	-1.13410246076386	-1.49254830225822	0.774858673335515	0.378719158235372	1
"Hectd2os"	0.142334715562891	6.39544028627761	0.774824399138432	0.378730856113434	1
"Paxx"	-0.199337054871387	3.1144518351561	0.773878373036925	0.379020904854301	1
"Rngtt"	0.186902076214279	3.36290692601449	0.773642754538236	0.37909348121613	1
"Trappc10"	0.142225134509773	5.25190845130953	0.773274462472246	0.379206963613322	1
"Fam229b"	-0.590131758126258	-0.420028079591851	0.77251446419236	0.379441294592904	1
"Gm5535"	-0.506059196047316	-0.0609125825152309	0.77242973079914	0.379467433178779	1
"Oscar"	0.462545679487316	0.148076461666907	0.772404356741821	0.379475261070998	1
"Plet1"	-0.298208874264621	1.58392493633311	0.772302077287166	0.379506816575561	1
"Gm36266"	-0.45873438431762	0.169194562947415	0.772185957902925	0.379542646497778	1
"Nt5dc3"	0.170985230222069	3.73101685532539	0.771539950751694	0.379742066357798	1
"Myo5a"	-0.378434670020299	0.702990791872838	0.770574037225044	0.380040516108277	1
"1700109H08Rik"	0.21857337190231	2.75926320353952	0.770512471039197	0.38005955016991	1
"Gm20324"	0.330419459930797	1.15906196319586	0.769944945974649	0.38023507204291	1
"Dhx30"	0.14220623286244	5.21764900801218	0.769881085617901	0.380254829684265	1
"Zfp933"	0.219640093481211	2.73312664747905	0.769063526358915	0.380509716754426	1
"AC154171.1"	0.818262599035834	-1.03615889542858	0.768729786517465	0.380611276992304	1
"Zswim5"	0.266548145887662	1.95562756907531	0.768603890369716	0.380651527013188	1
"Nfkbil1"	-0.201070698354927	3.06461530901932	0.76733514914318	0.381043695755626	1
"Stau1"	0.141911581736531	6.49598645592941	0.767051178103996	0.381131828417825	1
"Gm6977"	-0.568280698945067	-0.344562297228085	0.766972506256886	0.381156249948632	1
"Vps50"	0.154630663871015	4.30275728380252	0.766918767586133	0.3811729329266	1
"Gm22504"	-0.674728854678211	-0.693207912423995	0.766659246379415	0.381255367085901	1
"Gm26649"	-0.295991857504418	1.59837033742432	0.76656378183548	0.381283162931807	1
"Pcdh11x"	0.816999747822568	-1.03624582447378	0.766373194482261	0.381342362629183	1
"Kantr"	-0.354350430521655	0.901679528924355	0.766112347012075	0.381423407402016	1
"Gm28117"	0.816186680177265	-1.03492264924022	0.765260556598648	0.381688226725075	1
"Bbs4"	0.241866475534803	2.32080896592518	0.764713888361363	0.381858321500427	1
"Senp8"	0.301052150288013	1.51619662182597	0.764183147385838	0.382023563217065	1
"St6galnac6"	0.140266220114932	5.59621507313404	0.76376801767404	0.382152880917245	1
"2810403A07Rik"	-0.141125956750127	6.34576089095294	0.763222888038639	0.382322789267349	1
"Sms"	-0.252011745165749	2.15191988865489	0.763222164469267	0.382323014863661	1
"Il3ra"	-0.343188148397249	1.01133226474905	0.762871863060597	0.382433398413218	1
"Gm42839"	0.413154741160612	0.43452838440677	0.762078835380456	0.382679720646787	1
"Crocc"	0.240831741767915	2.33080394895418	0.761967751843874	0.382714402587884	1
"E2f2"	0.533305850989457	-0.213694316886603	0.761660174035078	0.382810456225217	1
"Ifit1bl2"	-0.565848876609019	-0.34150896020001	0.761091544553077	0.382988123828857	1
"Retreg3"	0.142721920378555	6.92157137255163	0.761085928900693	0.382989879015588	1
"Gm42585"	0.814266161674897	-1.0382890250561	0.760954715071574	0.383030893484954	1
"Pfas"	0.161549047927318	4.00237433504314	0.760893466262903	0.383050040606293	1
"Fgd1"	-0.271953365166876	1.86607500276469	0.760787449076875	0.383083186073522	1
"Itpkb"	0.200549703438728	3.05557975405083	0.76058366308474	0.383146909636792	1
"Gm13436"	0.431452724737408	0.312273084161271	0.760529744984509	0.383163772257442	1
"Klra2"	0.306505841708103	1.42382422530491	0.760084998388226	0.383304779847598	1
"Oaf"	0.148549844734562	8.38670403115096	0.759921396674445	0.383354103146569	1
"Dhx8"	0.149078022414558	4.55424245175648	0.759842884192465	0.383378676722295	1
"Gm17040"	1.04016372108307	0.800610579141214	0.885192388730777	0.383392408898473	1
"Pisd-ps2"	0.25872975427066	2.0398024192593	0.758912462065663	0.383670059221391	1
"Gm42789"	0.532403545906665	-0.215311151810633	0.75885667592826	0.383687539881109	1
"Olfr539"	-0.565435689409495	-0.347934380612709	0.758628646554417	0.383763604406755	1
"Snx6"	0.158584786994882	4.10448225758383	0.758327017664367	0.383853565317329	1
"Gm16337"	-0.703323703250604	-0.783745090297969	0.758314985789878	0.383857337984698	1
"Epo"	0.139396078689234	5.87324627128214	0.758206741381558	0.383891281043333	1
"Ramp1"	-0.293848285419051	1.60021650799169	0.757993129682117	0.38395827746015	1
"4933400F21Rik"	0.518506261442363	-0.154801865846669	0.757851742035739	0.384002630909111	1
"Aspm"	-0.474144661217906	0.0602484291672038	0.75767972883125	0.384056601434447	1
"Zfp940"	-0.322973499438518	1.21718676918458	0.757660715314062	0.384062567739189	1
"Psd"	-0.266181235770051	1.93619997627976	0.757246162636322	0.384192684101948	1
"A430046D13Rik"	0.227140241386371	2.57269096154614	0.757048899350179	0.384254621447792	1
"Tnk2"	0.143458980443251	4.90687833216156	0.756713933788779	0.384359827472051	1
"Gm13127"	0.641659643855126	-0.605459417456044	0.756172972779495	0.384529818973906	1
"Fbxo44"	-0.244834598904635	2.24993545469947	0.756069297321821	0.384562410127511	1
"Gm42413"	-0.147318762856103	8.13830863084048	0.756043805055954	0.384570424412525	1
"Emc3"	0.139418912593942	5.6865736205557	0.755866479662209	0.384626178720085	1
"Mmd"	0.14448462392774	7.47151931418194	0.75569275092866	0.384680813310092	1
"Cttnbp2"	-0.51231890420661	-0.129037966011605	0.75498373959021	0.384903899109498	1
"Mmrn1"	0.811211929481166	-1.03884803568203	0.754744562779366	0.384991856738537	1
"Gm4217"	0.40563951362575	0.470847702848873	0.754401135859029	0.385087349218673	1
"Utp15"	0.174167983690507	3.5985231867503	0.754334514179073	0.385108334953882	1
"Gm43495"	-0.58290315884679	-0.421237024658185	0.75372142752764	0.385301532734479	1
"Gm35986"	0.303692115516281	1.44738840981857	0.753463076884656	0.385382986269652	1
"E430024P14Rik"	0.225675017283105	2.58722019804856	0.752770774074966	0.385601378270108	1
"Mta1"	0.139418559323755	5.46726628577679	0.752554325066583	0.385669694821043	1
"Gm9821"	0.456735014224599	0.141272494208303	0.751944536425807	0.385862251506801	1
"AC160635.2"	-0.347896372743108	0.929694887936934	0.751185344492108	0.386102177432286	1
"Gm15285"	-0.581594443505964	-0.418629142351723	0.750982741318208	0.386166241606249	1
"Ube2q1"	-0.139354352867172	5.43141136624766	0.750789926186008	0.386227224804929	1
"Gm13703"	0.311389710195442	1.33884015300416	0.750585948229797	0.386291753485428	1
"Mogat2"	-0.667382626556562	-0.693422763228516	0.750411514438103	0.386346948009435	1
"Usp39"	-0.157141531325312	4.12920660243891	0.750091851909722	0.386448125112915	1
"Ccdc6"	0.143551551628735	4.82751713141272	0.749912204035283	0.38650500242635	1
"Traf3ip3"	0.240369147475543	2.3067378016637	0.74972454586539	0.386564428567121	1
"Mxd1"	-0.208402365467677	2.88158916032674	0.749424732448127	0.386659398174256	1
"Mau2"	0.13862296432466	5.90365507605018	0.749279156727048	0.386705523070742	1
"Zfp69"	0.321855036215479	1.20510224224912	0.749205153462968	0.386728973618274	1
"Gm38832"	-0.80889676783354	-1.03252167713861	0.74911705405478	0.38675828019663	1
"1700112J05Rik"	0.61336690419683	-0.531226094917809	0.748951421165209	0.386809393040315	1
"Gm17058"	0.139175341127203	5.41754453329523	0.748791756075328	0.386860010456784	1
"Nme7"	0.16789777498001	3.74197372011082	0.747800009136276	0.387174627992706	1
"Gm42161"	0.261725855475968	1.96833690150458	0.746393161679524	0.387621556270265	1
"Gm44767"	-0.460149201225354	0.118722926938019	0.74632464660369	0.387643340970487	1
"Slit3"	-0.665051032267968	-0.690820941976383	0.745872165356221	0.38778725343422	1
"Zfyve16"	0.185008859418735	3.32623950129875	0.745599127716636	0.387874130414173	1
"Slc12a2"	0.190632251002202	3.21365048464731	0.745362718834863	0.38794937503871	1
"Ccm2"	-0.146397582043421	4.62214962795555	0.745186294180712	0.388005541352467	1
"Wdr86"	0.427175058638733	0.308701312811386	0.745053199539426	0.388047920861241	1
"Mfap3"	0.186945045093871	3.28531985844206	0.744916690514836	0.388091394427901	1
"Tubg2"	-0.806743858582826	-1.0350064206183	0.744686202340956	0.388164812993596	1
"Gm29439"	0.754338072571751	-0.929471535576823	0.744411815374057	0.388252240714189	1
"C030010L15Rik"	0.408167754635178	0.434174882768451	0.743905940668132	0.388413500907552	1
"Fgfr2"	0.149309933569021	9.08457476800803	0.743596048499761	0.388512334010438	1
"Syt6"	0.463130997624592	0.0961323015214702	0.743033580109034	0.388691812357368	1
"4731419I09Rik"	-0.281662526887052	1.7083868029845	0.74283385852746	0.388755570115483	1
"Sf1"	0.141318997957996	7.03502099469116	0.741812748884079	0.389081775780077	1
"Bin3"	-0.166539482703471	3.76307578683166	0.741391636617473	0.389216419037247	1
"1700119H24Rik"	-0.212015452955591	2.79783308219421	0.741086564945471	0.389314001951217	1
"Bad"	-0.158109769268549	4.0554945780722	0.740953061803849	0.389356716443718	1
"Mphosph9"	0.215854645033379	2.73316933937284	0.740652592381744	0.389452876511864	1
"Tbk1"	0.138179899891563	5.54125540484132	0.740554455273768	0.389484290960346	1
"Ccdc160"	0.802332139758225	-1.03551083057774	0.740228607035265	0.389588623496654	1
"Gm11249"	0.305277813483549	1.38965564384344	0.740218207134592	0.389591954073024	1
"Cdk20"	-0.20264605159955	2.96173156211332	0.739621898228566	0.389782990592285	1
"Pgk1"	0.143702377620505	7.67827066203488	0.738400535634976	0.390174690976855	1
"Bmp5"	0.178369656534432	3.45249065917112	0.738343568185696	0.390192974621792	1
"Eef2k"	-0.210808089477774	2.81227339917621	0.738286900839056	0.390212684912014	1
"Brix1"	-0.151277922019754	4.32706922895863	0.738273207657292	0.390215558454343	1
"Gm20458"	0.660361967994789	-0.689980995979392	0.738223071051878	0.390233860094498	1
"Tox4"	0.141305803183507	4.95147792810904	0.737999855693474	0.390303314818854	1
"Mfsd14b"	0.141941173614069	4.87738160471297	0.737998437925036	0.390303770050012	1
"Aco1"	0.144060189666657	7.77151377875627	0.737986727585878	0.390307530150963	1
"Pax9"	-0.448435189093119	0.167772477464519	0.737971220076687	0.390312509574161	1
"Gbp5"	0.281765190516134	1.6881102848097	0.737743728769701	0.390387299836518	1
"Sri"	-0.14106706844611	4.97255408414899	0.737368418188666	0.390506138273788	1
"Mrpl48"	-0.14233389128431	4.82846114017805	0.736911615180361	0.390652961625034	1
"Mkln1os"	-0.245588703215924	2.18086101789008	0.735658721337647	0.391056066551109	1
"Ttc30a1"	0.369056908468889	0.707507941001371	0.735366343655602	0.391150221629768	1
"Zfp408"	0.160103597375816	3.95923782679311	0.735062421296144	0.391248128905886	1
"Ushbp1"	-0.140314637118675	5.03289603366666	0.734893625038307	0.391307134569358	1
"Ppp2r1b"	-0.137490203344299	5.6592065615641	0.734877396879569	0.39130775092256	1
"Gm10699"	-0.575094270556427	-0.418669200025872	0.734499565047266	0.391429543393783	1
"Frrs1"	-0.14716243200027	4.51973904554255	0.734402530809628	0.391460830733418	1
"1200007C13Rik"	-0.801131477346339	-1.03692833674701	0.73418218164242	0.391531892571521	1
"Cdc25a"	0.253416185481631	2.05764602949563	0.734078076134548	0.391565472667717	1
"Aqp11"	-0.142879216166957	4.76552063593544	0.733640032384672	0.391706812568852	1
"Gm40893"	0.606926940637876	-0.531061241833259	0.73363019572785	0.391709987320145	1
"Accs"	-0.192192830041291	3.1496379736064	0.733324694196919	0.391808605389046	1
"Med16"	0.147845774263155	4.47822415367549	0.733278080545062	0.391823655738587	1
"Klhl9"	-0.137999168937919	5.32671891730398	0.733052897271343	0.391896373306511	1
"Gm43205"	-0.555115075242599	-0.345803369070025	0.732018098079984	0.392230786043927	1
"Sardh"	0.149341891768062	9.7660551814324	0.73196794005584	0.392247005854243	1
"Ldhd"	-0.142958301055364	7.65042892762807	0.731956252324563	0.392250785503124	1
"Lyrm9"	0.201892729401188	2.95291877048896	0.731867133274053	0.392279607076716	1
"5330439K02Rik"	-0.430407469903304	0.270704333607136	0.731663330636021	0.392345529353929	1
"Itpripl1"	0.272390734052651	1.79104131358508	0.731579823258144	0.392372545355502	1
"Ssr2"	-0.137642850534627	5.40122091108672	0.731470461430623	0.392407929732173	1
"Cmtr2"	0.311543141310537	1.2854718342945	0.731391264017607	0.392433557173409	1
"Gm10382"	-0.43403989784519	4.36684723931018	0.857716997401034	0.392472748651471	1
"U2af2"	-0.138314167082045	6.4110913070479	0.730985531718111	0.39256488552266	1
"Sgip1"	0.522076333198722	-0.210781787276295	0.730850750550179	0.392608525756907	1
"Gm43126"	-0.303442273165391	1.39108853502155	0.730611355256762	0.392686055738654	1
"Zfp11"	0.342694526023112	0.931722075985345	0.730594737623137	0.392691438301259	1
"Zfp62"	0.149013475136107	4.39570573407651	0.730465412902331	0.392733331063323	1
"Hspa12b"	-0.31232478044224	1.27474538405951	0.730203550910227	0.392818176899678	1
"6430562O15Rik"	-0.165311832875675	3.75969597434186	0.729293197448403	0.393113345227255	1
"Zfp108"	0.289408650022028	1.58629310526575	0.728761057419938	0.393286031156711	1
"Zfp746"	0.138671180218691	5.16788303720302	0.728605815211492	0.393336429684759	1
"Traf2"	-0.157175866583431	4.0360685818387	0.728466425905223	0.393381689563948	1
"Fchsd1"	-0.311873692232602	1.27751990318368	0.728255799578214	0.393450094392817	1
"Amotl2"	0.136587380531453	5.92610930848008	0.726974225878001	0.393866678142163	1
"Ica1"	0.252288049146148	2.05468349764258	0.726893110087786	0.393893066687938	1
"Gm37416"	0.344589752272221	0.907963183227112	0.726868366558567	0.393901116745822	1
"Ankzf1"	-0.136923309628536	5.54369531130498	0.726744418461106	0.393941445571847	1
"Sec23b"	-0.141456087112153	4.80985764257588	0.726629414228255	0.393978869656151	1
"Gm11221"	-0.429240250634472	0.260117517731387	0.726194639027073	0.394120398180625	1
"Hnrnpl"	0.139774542467515	7.02277375766273	0.726121214003856	0.394144306797231	1
"Snhg5"	-0.232325129025473	2.38536568000692	0.726062606937755	0.394163391896069	1
"Ggh"	-0.194939728754454	3.07392562433007	0.725823526323869	0.394241261082347	1
"Gp5"	-0.656273012865815	-0.695627643736856	0.725788315127332	0.394252731331815	1
"Dctn1"	0.136779151777893	5.55760249348114	0.725766237458944	0.394259923504	1
"Pcca"	-0.138198877556725	6.55278183829811	0.725540948264924	0.394333326045894	1
"Tmem192"	-0.184617642017749	3.28598819586479	0.725179139159911	0.394451249946879	1
"AC154747.3"	0.18418579214025	3.29219645203675	0.725160567397898	0.394458544050196	1
"Jag1"	0.198588582342469	2.9934714973349	0.7247023092665	0.394607905055434	1
"4931414P19Rik"	0.229537210412695	2.42604533488385	0.724606180895733	0.394638097233984	1
"Erlin1"	-0.136745155633402	5.4959606981025	0.724456951608795	0.394687929429541	1
"Ivd"	0.1425621753345	7.73530692850895	0.724210357175616	0.39476725364053	1
"B430306N03Rik"	-0.302142273468741	1.38875955905831	0.724177063190109	0.394778120169267	1
"Gm36445"	0.344034325123953	0.903419540356733	0.723970603171814	0.394845514441628	1
"Wdr92"	-0.137101323049864	5.33365118634253	0.723632507133428	0.394955914145221	1
"Slc31a2"	-0.172078664671591	3.5620812319415	0.723242856567574	0.395083203283174	1
"Abhd10"	-0.189449518510573	3.17986712194696	0.723131939653229	0.395119447881738	1
